pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.000223138	0.007997088	0.445065869	2.349398197	14	33	"DDX58,IFIH1,CD274,TREX1,ORM2,TLR3,LGALS9,IGF1,AZI2,LY96,SELENOS,ORM1,LILRA5,JAK2,SELENOK,TYROBP,CIDEA,CCL19,RIPK2,TBC1D23,BPI"
GO_COENZYME_BIOSYNTHETIC_PROCESS	0.000223138	0.007997088	0.442591754	2.336337926	14	33	"PARP9,NAMPT,ELOVL3,ELOVL7,PARP10,RFK,GCH1,PTGS2,ACSL4,ELOVL2,PPCS,COQ2,ACOT7,NNMT,MTHFS,MPC1,NDUFA9,NUDT12,MPC2,PDHX,ELOVL4,DLAT,MAT2B,HACD1,MOCOS"
GO_MYELOID_LEUKOCYTE_MIGRATION	0.000228539	0.008158656	0.392245183	2.300494358	15	45	"CXCL10,CCL8,CCL11,IL1RN,GREM1,CCL2,MDK,STAP1,CXCL11,CXCL3,CXCL8,CXCL2,CCR1,IL6,CCL25,S100A9,CXCL5,PDE4D"
GO_NEUTROPHIL_MIGRATION	0.000238014	0.008463844	0.437999969	2.312098969	15	33	"CXCL10,CCL8,CCL11,IL1RN,CCL2,MDK,CXCL11,CXCL3,CXCL8,CXCL2,CCL25,S100A9,CXCL5,PDE4D,CCL19,CCL20,CCL13,CCL7,CXCL13"
GO_REGULATION_OF_T_CELL_ACTIVATION	0.000239292	0.008476305	0.378890082	2.302061297	16	50	"TNFSF13B,CCL2,MDK,IFNB1,IFNL1,CD274,TREX1,SOCS1,PRELID1,IFNA2,LGALS9,IL27,TNFSF18,IGF1,CD80,VCAM1,CGAS,IL6,TWSG1,IL6ST,CEACAM1,SELENOK,IL7,CCL19,RIPK2,LILRB4,LAG3,CASP3,SOCS6,CD47,SOCS5,RC3H2,CBFB,CD86,IL10"
GO_CELL_CYCLE_PHASE_TRANSITION	0.000249691	0.008810526	0.280356199	2.17001501	19	116	"CKS2,CCL2,DYNLL1,PSMB9,ANAPC10,PSMB8,PSMA4,UBE2D1,UBE2E1,PSMA6,PSME2,UBD,MASTL,PSMD8,MAD2L1,ID2,PSMA2,FBXO5,CDC7,NSMCE2,PSMA3,CDC73,NBN,BCAT1,CDC27,CUL5,PSMD12,NEDD1,NDC80,PPP1CB,PML,PINX1,UBE2S,RPL26,PSMB6,MAD2L1BP,ATF5,LSM10,PSMB7,CKS1B,RPA3,CDC25A,PPAT,RPS27L,EIF4E,SPDYA,CDKN3,RNASEH2B,CCNA2,PSMC3,BACH1,OPTN,MNAT1,CDK1,BID,PSMA5,CDKN1B,POLE4,MAD2L2,PSMD14,PSMD7,DYNC1LI1,RBX1,SIX3,ZPR1,CENPE,CLSPN,CCNJ,CDC26,PSME1,RPS6KB1,PPP2R2A,CCNE2,RB1,PSMB3,DBF4,HAUS1,MELK,TIPIN,TTK"
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000258031	0.009069797	-0.251187767	-2.272459685	5	87	"CACNA2D2,SCNN1D,ITPR3,SLC6A1,CACNA1H,SLC34A3,SLC13A2,SLC6A4,SLC5A9,ATP7B,TSPOAP1,PKD1,ATP2C2,TPCN1,CACNA1F,ASIC3,GRIN2C,TMEM175,KCNC4,SLC23A2,PDE2A,SLC9A5,SCN1A,KCNJ16,GAS6,KCNC3,TRPM4,ANXA9,ORAI2,SLC4A5,SCN8A,GRIN3B,SLC24A4,SLC23A1,SLC5A1,CACNA1S,KCNK4,SLC9A7,SLC4A8,ABCC8,CATSPER2,SLC30A8,SLC6A20,HCN4,CACNB1,RYR3,SLC12A5,ATP4B,PKDREJ,CACNA1C,TMEM38A,KCNQ4,SHROOM2,GRIK4"
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	0.000260298	0.009114421	0.306130135	2.201347817	19	88	"ISG20,SNRPG,MRPL22,ADAR,GAR1,SNRPC,C1D,MCTS1,RBIS,SNRPD1,RPF1,MRPL36,TENT4B,NOP10,RPL35,SNRPE,RPS27,CDC73,FAM207A,ZNF593,RPL26L1,NOP16,MRPL1,TRMT112,RPL12,RRP9,RPF2,RPS2,RAMAC,RPL26,SMN1,LSM6,DDX21,RPS15,EIF3J,RPS27L,RAN,RPS17,RPL38,PTGES3,RSL24D1,DIMT1,NHP2,GEMIN6,NUDT21,MALSU1,EXOSC4,PA2G4,NMD3,MRPS11,BRIX1,RPL3L,DDX52,SNRPF,ABCE1,SRSF12,NSA2,RRP15,RPP30,MRPL11,DICER1,UTP23,BMT2,EXOSC3,NIP7,RPP40,GTF3A,EIF2S2,EXOSC5,CEBPZ,SNRPD2"
GO_CILIUM_MOVEMENT	0.000265802	0.009271618	-0.523014073	-2.433867081	9	17	"DNAH1,CELSR2,DNAH17,CFAP100,CFAP46,CCDC114,STK36,CCDC40,DNAAF1,KIAA0556,TTLL6,DNAH9"
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.000267765	0.009304596	0.436250286	2.302862804	17	33	"TRAM1,RPL35,SPCS2,RPS27,RPS26,RPL36,SGTB,RPL12,RPS2,RPL37,SEC61B,RPL26,RPL28,RPL30,RPS15,SRP19,BCAP29,RPS11,RPS17,RPL27A,RPL38,RAB10,GET3,SRP9,RPL32,SEC61G,RPLP1,RPL36A,SRP14,RPL39,RPL41,RPS20"
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.000276445	0.00956983	0.358283622	2.279639196	19	58	"IFI6,IFI16,PMAIP1,DNAJA1,NKX3-1,BRCA2,PTGS2,SELENOS,SHISA5,SKIL,S100A9,BCL2A1,NBN,SGPP1,CYP1B1,CUL5,PML,JAK2,MCL1,MSX1,SELENOK,SNAI2,RPL26,PDCD10,RPS27L,GSKIP,CASP3,BAK1,BID,CASP4,DIABLO,HIF1A,SOD2,FIS1,TXNDC12,NDUFA13,UBE2K,SPOP,NUPR1,S100A8,ATF4,UBB,AEN,MELK,POLB"
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0.000283612	0.009710058	0.642487609	2.311745162	16	12	"MX2,MX1,KIF5C,CACNG8,GRIP2"
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	0.000283684	0.009710058	0.439062382	2.29259673	18	32	"SMCHD1,CENPH,PARP10,ASF1A,CENPW,H2AW,SMARCA5,H1-2,H2BC5,CENPK,H2BC4,H4C15,H1-0,H4C11,H4C3,HMGB2,ITGB3BP,H2BC11,H3-3A,CENPQ,KNL1,H2BC21"
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	0.000282462	0.009710058	-0.448895163	-2.393196651	9	23	"NOS1,SCNN1D,CACNA1H,SLC34A3,TPCN1,ASIC3,SLC9A5,SCN1A,TRPM4,SCN8A,SLC24A4,SLC23A1,GPD1L,SLC9A7,HCN4,WNK2,ATP4B,SHROOM2,ASIC1,SLC9A3,SLC9A8"
GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.000287838	0.009815475	0.312084188	2.222242713	21	85	"DDX58,TRIM21,EIF2AK2,SP100,TRIM14,GREM1,TRIM22,MYD88,NKX3-1,TLR3,LGALS9,PARP10,TNFSF18,PSMA6,TRIM5,TRIM25,ACOD1,TRIM38,IL1RAP,MED13,ID2,IL6,GTF2A2,AIM2,S100A9,TMIGD3,CTH,TRIM31,BRMS1,CYP1B1"
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	0.000290641	0.009874243	0.575658769	2.319466658	17	16	"PPIB,HSPA8,FKBP1B,HSPE1,PDCD5,SGTB,DNAJB14,CHORDC1,DNAJB4,HSPA13,FKBP5,TOR1B,PTGES3,TOR1A"
GO_RESPONSE_TO_NITROGEN_COMPOUND	0.000296121	0.010023141	0.222231287	2.001105891	25	233	"IFIT1,DDX58,IFIH1,PNPT1,P2RX2,PTN,CHMP5,NAMPT,STAT1,PMAIP1,IFNA5,IFNB1,IFNA1,IFNA21,IFNA10,IFNA17,IFNA7,IFNA8,IFNA14,CPEB2,MYD88,TREX1,FMR1,SOCS1,IFNA2,TLR3,NME1,IFNA16,ATP6V1F,IFNA6,IGF1,TRIM25,IFNA4,IFNW1,NR4A3,PTGS2,SELENOS,BRIP1,VCAM1,CGAS,TDO2,FBXO6,IL6,AHR,OSBPL8,HTR2A,HPRT1,CPEB4,DNAJB9,HSP90B2P,NME2,CASP7,LYPD1,GJB2,HM13,NNMT,PDE4D,ATP6V1G1,RETN,RAB8B,FDX1,CEACAM1,JAK2,FFAR3,SGTB,LAMTOR2,DNAJB14,GJA1,CACNA2D1,TNFSF10,GABRB2,SNX6,SEC61B,PLN,CD68,DDX21,NDUFS4,CA2,CACNA1A,CCL19"
GO_RESPONSE_TO_VITAMIN	0.000303122	0.010222263	0.658909108	2.290452102	17	11	"CXCL10,PTN,SPP1,FKBP1B,TRIM25,PTGS2,BRIP1"
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.000307106	0.010318551	-0.38266556	-2.416792602	9	34	"OBSCN,CDC42BPG,TSC1,RAPGEF3,MYOM1,CIT,MYOC,CAPN3,OBSL1,EPB41L4A,SORBS1,MYH14,ARHGEF15,CORO2B,FAM171A1,PXN,NF2,INPP5K,FHOD1,ARRB1,CLASP1,MYH3,PPM1F,EPB41L5,PDGFRB"
GO_CYTOSOLIC_RIBOSOME	0.000318095	0.010616888	0.465225319	2.315386233	20	28	"RPL39L,MCTS1,RPL35,RPS27,RPS26,RPL26L1,RPL36,RPL12,RPS2,RPL37,RPL26,RPL28,RPL30,RPS15,RPS27L,RPS11,RPS17,RPL27A,RPL38,RSL24D1,RPL32,RPL3L,RPLP1,RPL36A,LARP4,RPL39,RPL41,RPS20"
GO_MITOCHONDRIAL_MATRIX	0.000318309	0.010616888	0.289969807	2.171187885	24	102	"TDRD7,PPM1K,MRPS18A,MRPS18C,MRPL22,PIN4,MRPL17,MRPL32,LACTB2,HSPE1,SSBP1,ATP5F1C,MMAA,MRPL36,MRPL18,NDUFA7,GLRX2,SUCLG2,GADD45GIP1,MRPL42,MRPS30,MRPS22,MRPL13,MTHFD2,DNAJC19,MTHFS,MRPL58,FDX1,MRPL47,MRPL46,NUDT1,ATP5F1E,MAIP1,NDUFA9,MRPL27,MRPL2,ACSM5,ME2,CHCHD1,MRPL19,MRPS28,MRPS36,RIDA,NDUFB8,MRPS35,PDHX,PABPC5,TRMT10C,DNAJC15,DLAT,MRPL33,CDK1,DIMT1,MRPL3,MALSU1,MRPL54,SDHAF3,TFAM,ISCA2,MRPL24,SOD2,TXN2,GCSH,MRPS11,DECR1,MRPL14,DGLUCY,PDE12,ABCE1,SUCLG1,NR3C1,MRPL11,MCEE,BLOC1S1,PDP1,MRPS24,PPTC7,MTRF1L,MRPS33"
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.000322935	0.010732005	0.571242305	2.30167167	19	16	"NMI,IFI16,PARP14,DHX58,ADAR,TREX1,LGALS9,ACOD1"
GO_CHROMATIN_ASSEMBLY	0.000330807	0.010953792	0.449048907	2.290452164	21	30	"SMCHD1,CENPH,PARP10,ASF1A,CENPW,SMARCA5,H1-2,H2BC5,CENPK,H2BC4,H4C15,H1-0,H4C11,H4C3,HMGB2,ITGB3BP,H2BC11,H3-3A,CENPQ,KNL1,H2BC21"
GO_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.000339179	0.011190442	0.216284633	1.96873477	29	248	"DRAP1,PARP9,HESX1,IRF7,ETV7,SLIRP,IFI16,STAT1,SP100,GREM1,TRIM22,TRIM6,IFNL1,HMX1,IFI27,SMCHD1,MYD88,ZNFX1,CREM,FMR1,NKX3-1,IFNA2,HSPA8,ZBTB21,UBE2D1,TFEC,SUPT4H1,C1D,BOLL,THAP1,BARD1,ATF3,CEBPD,UBE2B,MIER3,NR1D2,NR4A3,BATF3,MIER1,SAP18,TENT4B,ASF1A,CGAS,YAF2,SOX11,RIF1,ID2,AHR,CD38,SUZ12,RPS26,SMARCA5,CDC73,SKIL,TCEAL1,POU3F3,SHLD3,UBA3,IKZF5,H1-2,NBN,CIART,BRMS1,RMI2,PML,PAIP1,PINX1,NCOA2,MSX1,GJA1,EID1,ZNF148,MTF2,H4C15,TOB1,H1-0,SNAI2,VPS72,PRRX1,UBE2D3,SNX6,HOXD8,TXN,E2F5,ATF5,H4C11,H4C3,IRF2,COPS2,HMGB2"
GO_POSITIVE_REGULATION_OF_SIGNALING	0.000344105	0.011312127	0.189483274	1.851008954	31	393	"RSAD2,IFIT5,BST2,EIF2AK2,CCL8,PARP9,IRF7,CCL11,P2RX2,PTN,DDX60,IL1RN,CNTN2,PMAIP1,GREM1,TRIM22,CCL2,DYNLT1,IFNB1,RET,PLEKHA4,PARP14,HSH2D,DHX58,GRIP2,STAP1,ZBP1,TRIM6,IFNL1,PSMB9,SPP1,SECTM1,MYD88,FMR1,NKX3-1,SOCS1,IFNA2,TLR3,PSMB8,LGALS9,PSMA4,TNFSF18,HAX1,PSMA6,IGF1,LY96,TRIM5,TRIM25,ATF3,UBE2B,PSME2,LRRTM2,CD80,TRIM38,TICAM2,MIER1,UBD,PTGS2,PSMD8,ACSL4,WDFY1,LPAR6,CGAS,NLGN1,SOX11,RICTOR,SHISA5,PSMA2,CCR1,IL6,CD38,OSBPL8,HTR2A,SH3BGRL,EEF1E1,PSMA3,FGF2,CCL25,PDCD5,CDC73,C18orf32,SKIL,S100A9,IGFBP3,DCN,OSM,CTH,GADD45B,BIRC3,CYP1B1,CD63,TWSG1,RETN,PSMD12,LILRA5,RAB8B,IL6ST,HPSE,RHEB,PML,JAK2,MCL1,LAMTOR2,MSX1,CREBRF,GJA1,GOLT1B,TNFSF10,TOB1,GAREM1,PRRX1,MAP2K6,SPRY2,RPL26,BAG4,PDCD10,PSMB6,SPRED1,IL7,TXN,CTSC,DDX21,TYROBP,CA2,SHOC2,CCL19,EPHB2,PSMB7,DUSP5,NDFIP2,CCL20,CCL13,TENM1,GZMB,CCL7,HOMER1,GPC5,PIK3AP1,RBCK1,GSKIP,RIPK2,BTC,HTR2B,TRAT1"
GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION	0.000347013	0.011366842	0.457753476	2.307600077	22	29	"DDX58,IFIH1,MDK,TRIM6,CD274,ORM2,LGALS9,IL1RAP,ORM1,FFAR2,AIM2,OSM,LILRA5,SELENOK,CCL19,RIPK2,HTR2B,PANX1,CCL1,GAPDH,CASP1"
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	0.000349118	0.011394952	0.537712666	2.312834994	21	19	"NMI,IFI16,PARP14,DHX58,ADAR,TREX1,LGALS9,ACOD1,TRIM38"
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION	0.000351167	0.011421042	0.755008898	2.187902187	19	7	"DDX58,IFIH1,ORM2,LGALS9,ORM1,LILRA5"
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.000355923	0.011534667	0.381289423	2.251931496	24	46	"PARP9,GREM1,PARP14,STAP1,IFNL1,SOCS1,IFNA2,TNFSF18,HAX1,IGF1,CD80,FCGR1A,RICTOR,SAMSN1,IL6,HTR2A,EPHA7,OSM,LILRA5,IL6ST,JAK2,SNX6,IL7"
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.000366896	0.01184829	0.551925813	2.325640614	22	18	"DDX58,IFIH1,ORM2,TLR3,LGALS9,LY96,ORM1,LILRA5,JAK2,SELENOK,TYROBP,CCL19,RIPK2"
GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.000381383	0.012272733	0.414288316	2.274849239	25	37	"PARP9,GREM1,PARP14,STAP1,IFNL1,IFNA2,TNFSF18,HAX1,IGF1,CD80,FCGR1A,RICTOR,IL6,HTR2A,OSM,LILRA5,IL6ST,JAK2"
GO_RESPONSE_TO_VITAMIN_D	0.000386283	0.012343511	0.749740933	2.172636416	21	7	"CXCL10,PTN,SPP1,TRIM25,PTGS2,SNAI2,STC2"
GO_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL	0.000385455	0.012343511	0.887276091	2.045016942	20	4	"IFIT1,STAT1,DYNLT1"
GO_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	0.000394529	0.012563074	0.938405797	1.921788954	20	3	"CD274,PRELID1,LGALS9"
GO_CHEMOKINE_ACTIVITY	0.000402483	0.012727655	0.4985192	2.307402598	25	23	"CXCL10,CCL8,CCL11,CCL2,CXCL11,CXCL3,CXCL8,CXCL2,CCL25,CXCL5,CCL19,CCL20,CCL13,CCL7,CXCL13,CCL1,CXCL16,XCL2"
GO_REGULATION_OF_CELL_ACTIVATION	0.000401154	0.012727655	0.295194913	2.143689434	30	91	"PLSCR1,TNFSF13B,CCL2,MDK,IFNB1,STAP1,IFNL1,CD274,TREX1,SOCS1,PRELID1,IFNA2,LGALS9,IL27,TNFSF18,IGF1,MNDA,CD80,NR4A3,VCAM1,CGAS,SOX11,RIF1,ID2,SAMSN1,IL6,AHR,CD38,SHLD3,TWSG1,LILRA5,IL6ST,CEACAM1,JAK2,SELENOK,IL7,CTSC,TYROBP,CCL19"
GO_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.000440371	0.013877771	0.243519178	2.044750518	36	165	"ISG15,USP18,DTX3L,UBE2L6,PMAIP1,PSMB9,IFI27,FMR1,ANAPC10,PSMB8,RNF213,PSMA4,UBE2D1,UBE2E1,PSMA6,ELOC,TRIM25,SUMO2,UBE2B,PSME2,TRIM38,ANKIB1,UBD,SELENOS,PSMD8,CD2AP,MAD2L1,PSMA2,FBXO6,FBXO5,UCHL3,PSMA3,DNAJB9,RNF19B,HSP90B2P,NUB1,HM13,CDC27,CUL5,PSMD12,NEDD8,UBA6,PML,SGTB,DNAJB14,PCNP,UBE2S,UBE2A,UBE2D3,SEC61B,CTSL,PSMB6,TMTC3,CTSC,PSMB7,RNF217,PTTG1,NUDT15,NDFIP2,USP1,SUMO1,KLHL15,RBCK1,RNF5,UBE2W,UBE2V2,USP42,FBXO39,PSMC3,USP15,SOCS6,CDK1,PSMA5,TMF1,TOR1A,PSMD14,PSMD7,SOCS5,PLAA,RBX1,RNF11,STYX,CDC26,PSME1,UBE2K,SPOP,USP38,FBXO45,NUPR1,FBXO22,UCHL5,RNF149,UBB,YOD1,PSMB3,TLK2,UBXN2A,CTSK,ZMPSTE24,SDF2L1,BIRC2,CLOCK,ZFAND2A,NDFIP1,FBXO8,NTAN1,UFL1,XBP1,PSMC2,PIAS1,EDEM3,USP25,CNOT4,PSMA7,PSMF1,VPS37A,CASP8,PSMB10,LAMP2,UBA7,UBE3A"
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.000444055	0.013945766	0.229150985	1.986608355	37	192	"MX2,MX1,PARP9,DTX3L,CACNG8,SP100,PMAIP1,DNAJA1,GBP1,TIMM10,TOMM5,ARL5B,NXT2,HSPA8,BRCA2,HAX1,UBE2D1,BARD1,TRAM1,KPNA5,TIMM23,PTGS2,CD2AP,RPL35,TNPO1,SSB,SPCS2,DDO,OSBPL8,HTR2A,RPS27,SRGN,PDCD5,RPS26,TOMM22,DNAJC19,CHCHD4,RAB8B,NEDD1,RPL36,NDC80,PML,SGTB,PINX1,MSX1,RPL12,ZFAND6,RPF2,ARL5A,SNX16,RPS2,RPL37,UBE2D3,ARF4,SLF1,SEC61B,RPL26,BAG4,RPL28,TIMM8B,MAIP1,TXN,CD68,RPL30,RPS15,CRIPT,SRP19,GZMB,SUMO1,BCAP29,CACNG2,RPS11,LILRB4,TOR1B,RAN,CENPQ,PYGO1,RPS17,RPL27A,KNL1,RPL38,RAB10,DNAJC15,OPTN,SNX10,GBP2,CDK1,BID,PAQR3,GET3,TOR1A,KPNB1,RAB33B,SIX3,ZPR1,CNTLN,SRP9,RPL32,FIS1,DCP1A,PEX3,NDUFA13,IPO11,NMD3,ESCO2,ARL13B,SEC61G"
GO_PROTEIN_FOLDING	0.000450431	0.014063783	0.363822469	2.210513457	31	50	"DNAJA1,PFDN4,PFDN6,PPIB,GNB4,HSPA8,PFDN2,FKBP1B,HSPE1,TBCA,NUDCD2,PDCD5,HSP90B2P,DNAJC19,CHCHD4,SGTB,PPIH,DNAJB14,CHORDC1,DNAJB4,HSPA13,BAG4,PPIL1,TTC1,FKBP5,PRDX4,TOR1B,MPDU1,SELENOF,PTGES3,TOR1A,DNAJC1,PPIC,DNAJA2,DNAJC25,MESD,DNLZ,GNG2,DNAJC21,LMAN1,CALR"
GO_PREFOLDIN_COMPLEX	0.000450891	0.014063783	0.934006211	1.912778912	23	3	"PFDN4,PFDN6,PFDN2"
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	0.00045846	0.01415496	0.591799961	2.262713677	27	14	"USP18,IRF7,ZBP1,TRIM6,ADAR,TREX1"
GO_PROTEIN_DNA_COMPLEX	0.000456547	0.01415496	0.41556043	2.261405354	30	36	"TREX1,H2AC6,H2AC19,H2AC18,H2AC20,SUZ12,H2AW,BCAS2,H1-2,TOP1,H2BC5,GTF2F2,H2BC4,H4C15,H1-0,SLF1,H4C11,H4C3,RPA3,H2BC11,H3-3A,H3-5,H2BC21,H3C8,PURA,NUPR1,H2AC16,H2AC11,GINS1"
GO_RNA_HELICASE_ACTIVITY	0.00045846	0.01415496	0.588399639	2.249712738	27	14	"DDX58,DDX60L,IFIH1,DDX60,DHX58,BRIP1"
GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.000464507	0.014293378	0.362796298	2.204278644	32	50	"DDX58,IFIH1,RSAD2,IRF7,DDX60,DHX58,MYD88,TLR3,UBE2D1,LY96,TRIM5,ACOD1,TICAM2,WDFY1,FFAR2,S100A9,RAB11FIP2,BIRC3,UNC93B1,UBE2D3,MAP2K6,CTSL"
GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.000475712	0.014540226	0.33383557	2.190863438	34	64	"PNPT1,CCL2,PSMB9,NKX3-1,PSMB8,PSMA4,PSMA6,PSME2,BTG3,PSMD8,MAD2L1,PSMA2,FBXO5,GADD45GIP1,PSMA3,CDC73,NBN,PSMD12,ZWINT,NDC80,PML,PINX1,RPL26,PSMB6,MAD2L1BP,PSMB7,PTTG1,RPS27L,ATF2,PSMC3,CDK1,PSMA5,CDKN1B,MAD2L2,PSMD14,PSMD7,DYNC1LI1,RBX1,CLSPN,IL10,PSME1,RB1,PSMB3,TIPIN,TTK,BUB1,PSMC2,CNOT7,CNOT4,PSMA7,PSMF1,AURKAIP1,PSMB10,HMGA2"
GO_PROTEIN_DIMERIZATION_ACTIVITY	0.000474282	0.014540226	0.211669891	1.929588945	41	250	"DRAP1,BST2,CCL11,NAMPT,STAT1,SP100,GREM1,RBM11,GBP1,B2M,TIMM10,SMCHD1,TREX1,FLRT3,GBP3,FMR1,CISD2,IMPA1,SNRPC,H2AC6,TFEC,SUPT4H1,THAP1,IKZF2,BARD1,TRIM5,ATF3,VIL1,APOBEC3G,CEBPD,GCH1,H2AC19,NR4A3,MMAA,PTGS2,RPE,NECTIN3,NLGN1,LCN2,H2AC18,CENPW,MAD2L1,ID2,SDS,SUCLG2,AHR,GTF2A2,H2AC20,PPCS,HPRT1,H2AW,UBA3,ACOT7,PRPS2,BCL2A1,CD69,DNTTIP1,HM13,RAB11FIP2,GCA,DPY30,IL6ST,HPSE,TAF4B,PML,H2BC5,CEACAM1,MCL1,NCOA2,TRMT112,CIP2A,CTSE,H2BC4,H4C15,SNX6,PLN,PDCD10,E2F5,CIDEA,H4C11,H4C3,BANF1,STC2,TENM1,DR1,H2BC11,SPPL2A,TAF12,STARD3NL,EEA1,RIPK2,TAP1,SYCP2,CXCL13,RIDA,DCK,PANX1,H3-3A,MICU2,DBI,GLIPR2,PRDX4,H3-5,RAN,ATF2,GIMAP7,H2BC21,TMEM266,ARNTL2,SMC4,STK26,GBP2,BAK1,BID,POLE4,ANO5,CADM3,PSMD7,NUDT21,ATF1,ZHX1,CIB2,HIF1A,H3C8"
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	0.000491939	0.014986088	0.529549121	2.277721573	30	19	"DDX58,IFIH1,IL1RN,MYD88,TLR3,LGALS9,IL1RAP,IL6,LILRA5,SELENOK,TYROBP,RIPK2,TBC1D23"
GO_CHROMOSOME_ORGANIZATION	0.000494401	0.015011054	0.220387183	1.960394183	42	219	"DTX3L,CHMP5,SP100,GAR1,SMCHD1,ZNFX1,TREX1,CENPH,FMR1,CHMP2B,PCGF5,BRCA2,PARP10,H2AC6,SUPT4H1,UBE2E1,UBE2B,H2AC19,MIER1,SSBP1,BRIP1,BAZ1A,TENT4B,NOP10,ASF1A,H2AC18,CENPW,MAD2L1,RIF1,FBXO5,YEATS4,NSMCE2,H2AC20,SUZ12,SGO2,H2AW,SMARCA5,CDC73,ENY2,H1-2,NBN,TOP1,BRMS1,CDC27,RMI2,DPY30,GEM,ZWINT,NDC80,PML,H2BC5,JAK2,NSL1,PINX1,GTF2F2,PTMA,CENPK,EID1,MTF2,H2BC4,UBE2A,H4C15,MRGBP,H1-0,SNAI2,VPS72,SLF1,SGO1,ACTR6,H4C11,H4C3,COPS2,HMGB2,RPA3,PTTG1,BANF1,PHF23,XRN1,ITGB3BP,DR1,H2BC11,DEK,TAF12,SYCP2,HNRNPC,H3-3A,MBIP,RAN,CENPQ,ATF2,CCNA2,KNL1,H2BC21,MNAT1,USP15,SMC4,RNF2,CDK1,PTGES3,ANP32E,POLE4,NHP2,MAD2L2,AEBP2,KPNB1,DYNC1LI1,H3C8,RBX1,EXO1,BRMS1L,CENPE,CDC26,EPC2,SYCP1,PURA,CHD1,MSL3P1,ESCO2,PHB,H2AC16,CCNE2,H2AC11,RB1,GINS1,TNKS2,COPS4,UBB,TLK2,METTL4,MAP3K7,CHD9,ZMPSTE24,TTK,CTCFL,NEK7,NR3C1,REST,CLOCK,MIS18BP1,LIF,BUB1,GINS2,SLX1A,GTF2B,VRK1,PKIB,TET2,CBX3"
GO_RAB_GTPASE_BINDING	0.000498427	0.015083188	-0.363248911	-2.3466719	15	36	"MLPH,SGSM1,UNC13B,SLC6A4,TBC1D17,MICAL3,TBC1D8,SGSM2,DENND6B,SYTL1,ULK1,RIMS3,DENND3,ANXA9,TBC1D13,RAB11FIP3,TBC1D3,TBC1D20,DENND2C,TBC1D16,HPS4,RUSC2,RAB11FIP1,SGSM3,ARHGAP1,MICALL1,SBF1,LLGL2,CHML,RPH3A"
