SYMBOL	ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BUB1	ENSG00000169679	2125.046135	1.142386972	0.264111653	4.325394043	1.52E-05	0.000513862
SYNDIG1L	ENSG00000183379	195.153578	1.145053927	0.235389534	4.864506541	1.15E-06	6.16E-05
NDC80	ENSG00000080986	1547.592564	1.150749072	0.219508862	5.242380934	1.59E-07	1.16E-05
PBK	ENSG00000168078	797.6795383	1.15268148	0.218115869	5.284720846	1.26E-07	9.54E-06
BRIP1	ENSG00000136492	754.5092929	1.15784324	0.192016604	6.029912085	1.64E-09	3.23E-07
NA	ENSG00000255819	364.6600107	1.158199254	0.405382381	2.857053754	0.004275934	0.046017044
PAPPA	ENSG00000182752	410.2225955	1.15861237	0.29549309	3.920945735	8.82E-05	0.002185166
DLGAP5	ENSG00000126787	1545.412948	1.160340827	0.259417897	4.472863444	7.72E-06	0.000301061
SHCBP1	ENSG00000171241	1400.311146	1.161624016	0.241159938	4.816820023	1.46E-06	7.66E-05
EXO1	ENSG00000174371	526.4692825	1.165225878	0.237346763	4.909381787	9.14E-07	5.10E-05
NA	ENSG00000279166	50.35974791	1.182192713	0.374114998	3.159971452	0.001577846	0.021785626
NT5C3A	ENSG00000122643	6086.09	1.183141645	0.293161831	4.035797026	5.44E-05	0.001470952
GNLY	ENSG00000115523	13927.76219	1.187405765	0.267766339	4.434484815	9.23E-06	0.000346857
SCN4A	ENSG00000007314	169.6184801	1.188887187	0.3623328	3.281202219	0.001033656	0.015555092
NA	ENSG00000163009	169.8709278	1.189626149	0.300477318	3.959121295	7.52E-05	0.001924984
MFSD2A	ENSG00000168389	8298.307774	1.191852535	0.361328068	3.298532943	0.000971915	0.014858992
NA	ENSG00000249096	68.09050928	1.192200773	0.333929054	3.57022175	0.000356679	0.006728755
NA	ENSG00000226751	109.1844578	1.193295004	0.291494321	4.093716138	4.25E-05	0.001202845
B3GALT1	ENSG00000172318	83.34552544	1.196427701	0.337824565	3.541565138	0.000397761	0.007359083
LINC00494	ENSG00000235621	80.84983559	1.197634446	0.366858825	3.264564904	0.001096323	0.016352828
RRM2	ENSG00000171848	5001.457226	1.198107834	0.244874063	4.89275108	9.94E-07	5.47E-05
CCL23	ENSG00000274736	491.2955495	1.198260221	0.397756728	3.012545448	0.002590666	0.031695752
IRF4	ENSG00000137265	2688.3656	1.211189756	0.299859006	4.039197529	5.36E-05	0.001453886
P2RX2	ENSG00000187848	695.2747398	1.213850566	0.336504677	3.607232382	0.00030948	0.005995507
S100A3	ENSG00000188015	278.3837415	1.214374155	0.323192834	3.757429086	0.000171668	0.00370741
TPRG1	ENSG00000188001	608.3868958	1.214878196	0.427208197	2.843761438	0.004458442	0.047396461
RFX8	ENSG00000196460	194.8805855	1.214996638	0.289295087	4.199852301	2.67E-05	0.000824112
NCAPG	ENSG00000109805	2153.828536	1.215255191	0.223687616	5.432822853	5.55E-08	4.82E-06
MCM10	ENSG00000065328	624.1424893	1.217309819	0.251487901	4.840430954	1.30E-06	6.89E-05
NA	ENSG00000264853	44.85749905	1.228153657	0.413426003	2.970673462	0.002971475	0.035044176
SELL	ENSG00000188404	12457.50559	1.229795455	0.304927075	4.033080548	5.51E-05	0.001485277
MYBL2	ENSG00000101057	2802.074335	1.230385647	0.23458654	5.244911532	1.56E-07	1.16E-05
NA	ENSG00000211805	87.09718977	1.232607881	0.414370553	2.974651243	0.002933218	0.034718225
SLC7A11	ENSG00000151012	974.5592945	1.236964352	0.295013359	4.192909622	2.75E-05	0.000845223
KCNA2	ENSG00000177301	19.39307799	1.237848409	0.430818508	2.873247983	0.004062751	0.044252164
IFITM1	ENSG00000185885	59970.81546	1.243053641	0.249812254	4.975951423	6.49E-07	3.84E-05
STEAP1B	ENSG00000105889	147.4170602	1.251442358	0.390785308	3.202378217	0.001362979	0.019386089
LOC401312	ENSG00000105889	147.4170602	1.251442358	0.390785308	3.202378217	0.001362979	0.019386089
CDC25C	ENSG00000158402	311.2591154	1.252699199	0.183805817	6.815340332	9.40E-12	6.13E-09
BLK	ENSG00000136573	882.6412993	1.252899498	0.346548039	3.615370331	0.000299919	0.0058526
CD70	ENSG00000125726	200.7131503	1.259306086	0.286682608	4.392683934	1.12E-05	0.000399393
LOC105370401	ENSG00000251002	77.1783141	1.260431402	0.393517647	3.202985717	0.001360107	0.019373957
NA	ENSG00000229754	6492.526443	1.264733649	0.30279258	4.176897753	2.96E-05	0.000896438
NA	ENSG00000267583	181.5304804	1.266581337	0.347332165	3.64659961	0.000265733	0.005271119
NA	ENSG00000197445	40.10165249	1.267220719	0.380358054	3.331652122	0.000863321	0.013573613
DDX60L	ENSG00000181381	8069.264823	1.27162019	0.316758806	4.014474628	5.96E-05	0.001589566
NA	ENSG00000275216	18.42953699	1.275687603	0.423389467	3.013035754	0.002586484	0.031684985
DDX58	ENSG00000107201	8035.883018	1.276461854	0.32456084	3.932889294	8.39E-05	0.002097398
GZMB	ENSG00000100453	5968.960619	1.278122082	0.290436341	4.400696128	1.08E-05	0.000390735
ISG20	ENSG00000172183	9860.349516	1.279509346	0.34623092	3.695537495	0.000219422	0.004524873
CXCL13	ENSG00000156234	4114.416494	1.280708581	0.438091915	2.923378718	0.003462551	0.039336983
LGI3	ENSG00000168481	4912.264695	1.28286224	0.439855397	2.916554507	0.003539209	0.039955585
SLC6A3	ENSG00000142319	292.008397	1.291970989	0.388680969	3.32398829	0.000887399	0.013823836
H2AC20	ENSG00000184260	58.90991798	1.292169546	0.350167569	3.690146259	0.000224125	0.004598799
NA	ENSG00000269974	86.08949638	1.295407419	0.334960034	3.867349194	0.000110025	0.002617682
NA	ENSG00000255644	287.2001316	1.30625637	0.383889851	3.402685342	0.000667271	0.011027205
HESX1	ENSG00000163666	321.6525548	1.309876846	0.317869134	4.120805404	3.78E-05	0.001093452
ADCYAP1R1	ENSG00000078549	584.9320065	1.320601398	0.467260076	2.826266285	0.00470941	0.049389612
NA	ENSG00000279852	34.73593714	1.325056207	0.399765103	3.314586985	0.000917786	0.01420977
C5orf64	ENSG00000178722	19.11696439	1.334455103	0.442806492	3.013630397	0.002581421	0.031658335
CD180	ENSG00000134061	2275.567026	1.338117676	0.293396797	4.560778062	5.10E-06	0.000212179
OAS2	ENSG00000111335	32997.8724	1.343759482	0.340942945	3.941303089	8.10E-05	0.002044683
CD36	ENSG00000135218	17862.16432	1.343896793	0.440676071	3.04962507	0.002291272	0.028955725
ELOVL3	ENSG00000119915	138.4470093	1.345261866	0.42297468	3.180478479	0.001470321	0.020567342
HOXA9	ENSG00000078399	52.09438029	1.345675929	0.402009707	3.347371734	0.000815817	0.012986269
BFSP2	ENSG00000170819	72.58268852	1.34584389	0.46000414	2.925721257	0.003436587	0.039150165
NA	ENSG00000213492	106.8709877	1.347195968	0.301213835	4.472556737	7.73E-06	0.000301085
IFIT3	ENSG00000119917	27159.3544	1.347306896	0.355351054	3.79148135	0.000149751	0.00333414
NA	ENSG00000276851	17.07138313	1.353013602	0.455992465	2.967184122	0.003005409	0.03532286
BEND4	ENSG00000188848	53.50279033	1.359573976	0.476547212	2.852968065	0.004331297	0.046491197
TNFSF18	ENSG00000120337	147.1282574	1.36280888	0.425803796	3.200555971	0.001371627	0.019470614
NLGN4X	ENSG00000146938	100.5341869	1.372423443	0.401867015	3.415118413	0.000637543	0.010683111
NA	ENSG00000254506	25.26083299	1.374702258	0.466768449	2.945148199	0.003228	0.037365366
HSH2D	ENSG00000196684	5543.769778	1.378854475	0.367635343	3.750603697	0.000176409	0.003784256
DNAH8	ENSG00000124721	59.63680024	1.380415637	0.455866055	3.028116747	0.00246083	0.030553654
CPNE5	ENSG00000124772	1587.693871	1.397030829	0.323240023	4.321961169	1.55E-05	0.000520704
LOC441666	ENSG00000215146	22.23317569	1.398522576	0.481332181	2.905524775	0.003666378	0.041042006
NA	ENSG00000230068	12.3660745	1.404824818	0.489895391	2.867601622	0.00413596	0.044784816
OAS3	ENSG00000111331	32089.11988	1.40646875	0.425579225	3.30483413	0.000950326	0.014583151
CRYGN	ENSG00000127377	41.76648802	1.414954829	0.441364634	3.205863629	0.001346578	0.019247907
NA	ENSG00000211965	62.58215612	1.416130606	0.449827077	3.148166657	0.00164298	0.022443358
PIK3CD-AS1	ENSG00000179840	66.71454892	1.423492291	0.388403332	3.664984756	0.000247353	0.004979585
KLHL14	ENSG00000197705	357.8233168	1.424448261	0.326961522	4.356623532	1.32E-05	0.000454294
LOC730268	ENSG00000234231	69.42119576	1.433608768	0.352362242	4.068565239	4.73E-05	0.001307827
SAMD9	ENSG00000205413	8029.752074	1.435386487	0.310296928	4.625848201	3.73E-06	0.00016651
MRTFA-AS1	ENSG00000232564	17.23050519	1.44533896	0.443877329	3.256167562	0.001129271	0.016697201
NA	ENSG00000224367	20.33142996	1.448675092	0.435507574	3.326406194	0.000879736	0.013757833
NA	ENSG00000256039	239.3858676	1.452434336	0.326211443	4.452432214	8.49E-06	0.000325025
CD79B	ENSG00000007312	3010.226818	1.455998943	0.313825345	4.63951993	3.49E-06	0.000157576
ADM	ENSG00000148926	2225.093921	1.461418725	0.37267844	3.92139327	8.80E-05	0.002184871
IFI44	ENSG00000137965	21329.36501	1.469759473	0.312265441	4.706763156	2.52E-06	0.000118777
ANGPT2	ENSG00000091879	4189.153601	1.472765406	0.323165666	4.557307779	5.18E-06	0.000215239
USP41	ENSG00000161133	799.3872088	1.473293584	0.398306481	3.698894329	0.000216541	0.004468655
FCRL2	ENSG00000132704	496.1052245	1.477820439	0.398341328	3.709935009	0.000207312	0.004300365
CD22	ENSG00000012124	3303.540907	1.485081909	0.324989883	4.569625043	4.89E-06	0.000205339
CMPK2	ENSG00000134326	11819.33007	1.492560518	0.46023602	3.243032824	0.001182646	0.017326213
RN7SL3	ENSG00000278771	88.38825022	1.492641497	0.454779172	3.282123693	0.001030284	0.015520573
GREM1	ENSG00000166923	489.3921096	1.499493015	0.48534518	3.089539316	0.002004672	0.026208215
P2RX5	ENSG00000083454	986.3792168	1.508228858	0.402506708	3.74708999	0.000178898	0.003814899
DPYS	ENSG00000147647	308.7205247	1.510064653	0.439258201	3.437760861	0.000586545	0.010015107
NA	ENSG00000257221	25.69000092	1.512850712	0.353889361	4.274925663	1.91E-05	0.000621252
FCER2	ENSG00000104921	355.2282044	1.530493219	0.506576307	3.021249116	0.002517342	0.031036072
PAX5	ENSG00000196092	1213.561347	1.53069714	0.459575291	3.330677625	0.000866349	0.0136026
TNFRSF13C	ENSG00000159958	1059.973324	1.533072983	0.41958165	3.653813225	0.000258374	0.005153014
TREML4	ENSG00000188056	31.03709543	1.533883132	0.403569913	3.80078664	0.000144237	0.003233885
USP18	ENSG00000184979	7979.523761	1.540247427	0.395436562	3.895055677	9.82E-05	0.00238506
NA	ENSG00000177725	252.0733176	1.541237706	0.43582973	3.536329897	0.000405728	0.007472866
NA	ENSG00000276592	24.03134303	1.545958807	0.479675195	3.222928394	0.001268873	0.018328303
PRR5-ARHGAP8	ENSG00000248405	149.1519557	1.561517156	0.480272342	3.251316012	0.001148721	0.016923941
STAP1	ENSG00000035720	604.2148919	1.562454797	0.210085821	7.437221548	1.03E-13	1.60E-10
CD19	ENSG00000177455	1239.514071	1.563779041	0.416298058	3.756392832	0.00017238	0.003715098
ISL2	ENSG00000159556	44.9437036	1.572183038	0.384549965	4.088371293	4.34E-05	0.001223666
DMBT1	ENSG00000187908	44870.27319	1.582227186	0.479213132	3.30171917	0.000960942	0.014730355
SDS	ENSG00000135094	491.1192178	1.583532829	0.500310175	3.165102185	0.001550285	0.021497882
PLPPR1	ENSG00000148123	229.6269571	1.583918551	0.447531896	3.539230535	0.000401295	0.007411802
LINC00487	ENSG00000205837	177.6872772	1.590106684	0.391957273	4.056836781	4.97E-05	0.001362481
EBF2	ENSG00000221818	1000.509033	1.591583941	0.49709251	3.201786207	0.001365783	0.019416379
HERC6	ENSG00000138642	10712.14042	1.595520864	0.432175227	3.691837861	0.000222639	0.004571571
MGC27382	ENSG00000237413	60.77011247	1.600426133	0.510188178	3.136933001	0.001707251	0.023128636
FCRL1	ENSG00000163534	577.1715496	1.612984901	0.401557937	4.016817383	5.90E-05	0.001579709
NA	ENSG00000277684	16.82013571	1.629599975	0.464386979	3.509142267	0.000449554	0.008103802
IFI44L	ENSG00000137959	35472.14965	1.630100811	0.384675247	4.237602555	2.26E-05	0.000714699
LOC107986115	ENSG00000241490	21.82038974	1.633884623	0.539378783	3.029197057	0.002452047	0.030518601
MS4A1	ENSG00000156738	6050.867868	1.646378811	0.332483297	4.951763972	7.35E-07	4.28E-05
OAS1	ENSG00000089127	19228.70233	1.653786152	0.375101915	4.408898186	1.04E-05	0.00037957
CCR3	ENSG00000183625	70.10703772	1.65566688	0.359621407	4.603916368	4.15E-06	0.00017922
NA	ENSG00000242696	9.503069109	1.662155735	0.585999548	2.836445421	0.004561877	0.048122876
NA	ENSG00000230946	17.50430438	1.663543565	0.501249485	3.318793565	0.000904072	0.014030424
NA	ENSG00000213025	25.59261059	1.677154809	0.520144809	3.224399782	0.00126237	0.018271049
OASL	ENSG00000135114	5475.903626	1.681587875	0.374495706	4.490272783	7.11E-06	0.000280513
XIRP2	ENSG00000163092	62.58125857	1.684199579	0.568811937	2.960907588	0.00306734	0.035880769
NA	ENSG00000226928	13.86068845	1.692704016	0.576672722	2.935294062	0.003332317	0.038265157
FAM30A	ENSG00000226777	459.4336377	1.69753746	0.516875713	3.284227557	0.001022623	0.01544558
NA	ENSG00000211898	1103.535645	1.699870633	0.491463449	3.458793601	0.000542601	0.00940987
ZBTB32	ENSG00000011590	412.234866	1.709270603	0.442015533	3.866992164	0.000110186	0.002619351
NA	ENSG00000258572	70.3611672	1.710205769	0.36686855	4.661630908	3.14E-06	0.000144499
IL6	ENSG00000136244	426.9419303	1.713944549	0.595114793	2.880023431	0.003976456	0.043559445
NA	ENSG00000132832	209.885682	1.715263774	0.388399523	4.416235526	1.00E-05	0.000369261
LINC01954	ENSG00000271952	17.05108537	1.724753566	0.545929962	3.159294573	0.001581516	0.021809714
CT55	ENSG00000169551	14.69026881	1.735863039	0.527882971	3.28834824	0.001007771	0.015281284
ZBP1	ENSG00000124256	2034.311565	1.741922474	0.402614715	4.326524617	1.51E-05	0.000511833
HCG17	ENSG00000270604	10.09475275	1.746324251	0.568561397	3.071478752	0.002130013	0.027362258
AVPR1A	ENSG00000166148	1330.892221	1.746686882	0.579797124	3.012582868	0.002590347	0.031695752
IGLL5	ENSG00000254709	3582.153793	1.750054298	0.537822821	3.253960652	0.00113808	0.016810189
NA	ENSG00000270972	42.48860623	1.75861754	0.330511335	5.320899328	1.03E-07	8.06E-06
IFIT2	ENSG00000119922	14604.2702	1.759225368	0.404428903	4.349900208	1.36E-05	0.00046676
ATP11A-AS1	ENSG00000232684	110.8483503	1.760415637	0.329143166	5.34847999	8.87E-08	7.11E-06
IFI6	ENSG00000126709	63729.75183	1.760990244	0.485716321	3.625552957	0.000288344	0.005654524
NA	ENSG00000277342	16.86679553	1.762021888	0.494349173	3.564326565	0.000364792	0.006868293
NA	ENSG00000279339	36.21404849	1.766870875	0.337036515	5.242372255	1.59E-07	1.16E-05
PNOC	ENSG00000168081	193.9052731	1.772685715	0.353656176	5.012455128	5.37E-07	3.25E-05
RSAD2	ENSG00000134321	15874.69183	1.774329596	0.471920817	3.759803618	0.000170047	0.003680682
FCRL4	ENSG00000163518	46.79471848	1.79624183	0.618644168	2.903513722	0.003690008	0.041205566
NA	ENSG00000242076	459.3419101	1.79977668	0.599845138	3.000402215	0.002696233	0.032724302
IRX6	ENSG00000159387	388.6002119	1.804357528	0.534177681	3.377822757	0.000730622	0.011858197
NA	ENSG00000236564	15.53157971	1.804763041	0.606995082	2.97327457	0.002946408	0.034840752
KLK1	ENSG00000167748	58.54538969	1.804948802	0.464137353	3.888824702	0.000100731	0.002434157
LOC100287036	ENSG00000261253	10.50609055	1.820221351	0.61918324	2.939713534	0.003285158	0.037874703
NA	ENSG00000239819	64.69746817	1.834380703	0.482526582	3.801615848	0.000143755	0.003225591
FCRLA	ENSG00000132185	694.6860124	1.842589116	0.45259998	4.071120627	4.68E-05	0.00129761
TRPC4	ENSG00000133107	36.76341825	1.869737216	0.597488192	3.129329149	0.001752059	0.023635559
NA	ENSG00000225964	384.9288836	1.870172975	0.436200425	4.287416674	1.81E-05	0.000591342
NA	ENSG00000240864	227.0511533	1.871340857	0.606032836	3.087853901	0.002016076	0.026321444
GLDC	ENSG00000178445	140.1837482	1.881380572	0.418899559	4.491245047	7.08E-06	0.000279619
TNFRSF13B	ENSG00000240505	324.5030718	1.909451066	0.438262485	4.356866333	1.32E-05	0.000454294
CD79A	ENSG00000105369	3672.393562	1.922841885	0.35974225	5.345054372	9.04E-08	7.21E-06
NA	ENSG00000211970	472.165172	1.928173009	0.628478848	3.067999844	0.002154967	0.027621193
FAM106A	ENSG00000273018	549.161241	1.933232224	0.63025345	3.067388563	0.00215938	0.027665429
VPREB3	ENSG00000128218	166.6084221	1.945016484	0.551871727	3.524399583	0.000424444	0.007758022
HERC5	ENSG00000138646	3924.053934	1.949003532	0.445530401	4.374569113	1.22E-05	0.00042716
MX1	ENSG00000157601	69263.82743	1.963237314	0.448030377	4.381929027	1.18E-05	0.00041493
PSMA8	ENSG00000154611	25.66175837	1.972067749	0.620141669	3.180027805	0.001472609	0.020589351
NA	ENSG00000251584	42.74867276	1.984903169	0.661741936	2.999512438	0.002704121	0.032781922
CR2	ENSG00000117322	675.6327324	2.00240848	0.585741818	3.418585491	0.000629475	0.010572542
NA	ENSG00000239975	66.15140189	2.015261127	0.585516522	3.441851857	0.000577747	0.0099001
CHKB-CPT1B	ENSG00000254413	2400.078691	2.027841034	0.663901638	3.054429932	0.002254887	0.02852095
NA	ENSG00000230479	46.63726606	2.031100594	0.556053421	3.652707664	0.00025949	0.005169679
TIMD4	ENSG00000145850	247.4024044	2.057429566	0.457341412	4.498673228	6.84E-06	0.000271516
ZP1	ENSG00000149506	11.73090299	2.0597089	0.680912597	3.024924063	0.002486956	0.030793324
COPDA1	ENSG00000253364	23.49300564	2.060708612	0.445673857	4.623804112	3.77E-06	0.000167382
FCRL5	ENSG00000143297	1180.409251	2.078646056	0.418814145	4.963170606	6.94E-07	4.07E-05
NA	ENSG00000265713	11.65680177	2.089337347	0.596278487	3.503962316	0.00045839	0.008221893
IFNG-AS1	ENSG00000255733	86.55435288	2.091086438	0.390649298	5.352848319	8.66E-08	6.96E-06
MX2	ENSG00000183486	16110.93028	2.09614475	0.489077776	4.285912903	1.82E-05	0.000594681
PLCXD3	ENSG00000182836	169.7024416	2.101303264	0.741153471	2.835179685	0.004579992	0.04827858
NA	ENSG00000248571	7.984064877	2.104392425	0.687745724	3.059840798	0.002214547	0.028171618
NA	ENSG00000233818	18.63732835	2.127190342	0.609391509	3.490679329	0.000481794	0.008544558
NA	ENSG00000211651	3201.902789	2.136009242	0.50366543	4.240928832	2.23E-05	0.000706518
NA	ENSG00000238015	18.92049442	2.136592233	0.638612232	3.345680093	0.00082081	0.013040003
LINC01235	ENSG00000270547	39.50950183	2.14033964	0.547035602	3.912614888	9.13E-05	0.002240754
NA	ENSG00000237638	23.11934699	2.176416986	0.755518346	2.88069376	0.00396801	0.043500025
TNFRSF17	ENSG00000048462	272.0781969	2.188675034	0.365850918	5.982423247	2.20E-09	4.03E-07
LOC101927410	ENSG00000260779	7.993309378	2.192493903	0.699811028	3.132979926	0.001730413	0.023376407
ANGPTL4	ENSG00000167772	1332.371762	2.204530053	0.519088427	4.246925839	2.17E-05	0.000690967
LIM2	ENSG00000105370	26.28872316	2.231311593	0.688541421	3.240635241	0.001192637	0.017420236
CSF3	ENSG00000108342	242.9635679	2.239524809	0.688374229	3.253353646	0.001140515	0.016831667
NA	ENSG00000275418	7.645892023	2.255945472	0.736758533	3.061987575	0.002198726	0.028007486
EZHIP	ENSG00000187690	6.945465206	2.271790167	0.73508933	3.090495364	0.001998229	0.026147738
NA	ENSG00000211592	46050.98807	2.289334438	0.569107952	4.022671672	5.75E-05	0.001542374
NA	ENSG00000234534	6.944206477	2.301152689	0.799827964	2.87705956	0.004013998	0.043853883
JCHAIN	ENSG00000132465	27529.19674	2.301174647	0.36134487	6.368361186	1.91E-10	6.18E-08
ISG15	ENSG00000187608	27593.05379	2.343344922	0.518092756	4.523021981	6.10E-06	0.000247881
CCL26	ENSG00000006606	14.5277519	2.368472306	0.670073442	3.534645843	0.000408322	0.007506242
NA	ENSG00000253998	77.25164433	2.384712204	0.695962694	3.4264943	0.000611427	0.010323606
NA	ENSG00000211679	8261.919856	2.386748138	0.580272989	4.113147058	3.90E-05	0.001122253
HTR3A	ENSG00000166736	52.17893876	2.387537524	0.600092941	3.978612916	6.93E-05	0.001797784
IFIT1	ENSG00000185745	26303.00982	2.390423301	0.541532407	4.414183292	1.01E-05	0.000372305
NA	ENSG00000211659	1337.92588	2.41350973	0.633098148	3.812220485	0.000137724	0.003124347
MMP1	ENSG00000196611	1542.104228	2.443552155	0.651761352	3.749151658	0.000177434	0.003792103
NA	ENSG00000211640	1449.288396	2.443995051	0.55678997	4.389437997	1.14E-05	0.0004047
NA	ENSG00000211899	308816.967	2.444448204	0.404894296	6.037250279	1.57E-09	3.11E-07
NA	ENSG00000211598	625.1420033	2.460616585	0.653319489	3.766329685	0.000165665	0.003615742
